embedding_dimension,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
170,0.0342661420633466,0.01007898613197716,0.01079583976506359,0.05880943229683315,-0.010248641229528075,0.004997691347109346,-0.039211008504928827,-0.027114307934910667,0.05469606827108971,0.0042705429315737856,0.09413106968166436,0.001691255139222561,-0.03311422611415744,0.047477676784573875,-0.19560488381790406,-0.00511250388012906,0.02147558624970833,-0.06690230871063176,0.0485057170273003,-0.021164134793341505,0.06418728288770713,-0.030736342555290837,0.11050341102165795,0.09953325995460764,-0.010062374671497011,-0.023959033025459518,-0.07853260886276489,0.08082862748047664,-0.05842404052903446,-0.1108765113173963,-0.014011985506070903,-0.06397113513349184,0.024972950748657723,-0.022802441965803007,-0.05712572853009012,-0.04183805823808874,0.026598121432714495,-0.002114245827740507,-0.000766171232666447,-0.03152697983571731,-0.06295177861143847,0.03490150604059634,0.024820260195707038,0.022276356765511894,0.08544544247366022,-0.07884907494423384,0.027513300702928227,0.02011922968151139,0.012708217443458427,0.015021039601588128,0.02531056605433688,0.05900585950181253,0.025697354018578564,-0.0840426325306952,-0.025049349140668118,0.018793000985454153,-0.11289607036766115,0.05627369398385659,-0.0017146478034710973,0.009259279543618269
171,0.059645472993697005,-0.09560331468437772,0.0042051523076136405,0.009417714737491211,-0.029420665710343984,0.012697256239058098,0.03778956067075375,0.05429196741256882,-0.01264012454544173,0.021484205572447925,0.11029054743935392,-0.008243151414820555,-0.016015002213516833,0.10918206217122878,-0.03291440696884676,0.032916110972310814,0.03459734456927413,0.014266425350262317,-0.007096913838154485,-0.014162790826544347,-0.04999955159540263,0.040070474489004,0.07042211126030938,-0.01749633714864424,-0.0271645126608594,-0.06497688057735967,-0.038703258727537326,-0.10038527136893718,-0.02560906905034658,-0.0068176917038465365,0.04149651258120911,-0.05746792238156487,-0.034402621018282724,0.012269668840554894,0.0450783185603238,-0.0392559236219979,0.01693089490126524,-0.012388973773746488,-1.5835328051681624e-05,0.007457714038424431,0.035359776729990404,0.03472371943537212,-0.0533448927185679,0.07056787270029899,-0.0180333674490039,-0.036926189695620205,-0.04287250113286087,0.01336941398082135,-0.020889961756457128,-0.07593407739312616,0.049703359263735265,-0.06021365627300857,-0.054848038005620735,0.03376103394346434,-0.0910744107861926,0.060024591412555055,-0.0944453381560515,0.09794012417339756,0.01588418756816669,0.06919427576777593
172,-0.020865148145226383,-0.022620236036195965,-0.06556568108048585,-0.07434653111531278,0.06113649572902682,-0.03165403446079327,0.040340383594835945,-0.05995109114703443,-0.028519248914147033,-0.07653618305434533,0.04944033455758995,0.02486194273110304,-0.07883383712567908,-0.04126880442455455,0.02733527591662214,-0.07122468549717101,0.09909292022324148,-0.021223204125459486,-0.068376736533803,0.03140223692073058,-0.03259769961886408,0.04479869984783657,0.10145022798941584,-0.017766370267771957,0.10800836735325661,0.04701861676965899,0.029695714902809204,0.003326577856648294,-0.02387275227754351,-0.014492048342181716,0.014868195051043157,0.06413102521486237,-0.013055315495629802,-0.0655502956553919,-0.02710713926362349,-0.028994429798775288,0.020744245187744724,-0.04954638177571228,-0.02898644212009431,0.06197796905028632,-0.003510076491785404,-0.014997605439208535,0.005310993509380925,0.05789318597302673,0.020902306543221907,0.009090042859168703,-0.09156245648628573,0.02374924479393494,0.13564198338564462,0.047136555504660074,-0.012289532473439712,0.04683333620181007,0.03538362631254711,0.005426165804791537,-0.04715454070199526,0.06054028883487313,0.07492184079248702,0.011836989242200712,0.06311968188725971,0.005303030631802838
173,-0.05942414271384534,0.037884049508293986,0.06230957260459451,-0.029198216522191945,0.056379321967559966,0.015637286352034797,-0.04970219160860546,-0.030397882660732088,0.031578110659928486,-0.05319691310212756,0.0654125425820159,0.0763509362459869,-0.0065455965534000566,-0.037858992386319096,0.018721794823322348,0.14401388524532818,-0.04362361696229964,-0.021616821464797435,0.03497167633074687,0.08570792052418141,-0.05917053549606146,0.042408670494508756,0.016635258963447787,0.06514602677063086,0.017635309879470623,0.06160471574312668,0.04120586880718956,-0.003551500887812096,0.006845181722669932,-0.04017056143421698,0.007943092192625364,0.037742043002187586,0.08722749157446759,-0.010561838217275767,-0.0011600596402563145,-0.023103641720722202,0.010053673702026075,-0.010999346349128842,-0.0162424696790052,0.006636343061084118,-0.0957766961999677,0.05268707327753614,0.02120811989010819,0.026990837254634418,0.01015737846224082,-0.02169589879975871,0.013310165985517469,-0.03761128273743432,-0.07956397390824485,0.05373780607084242,0.08980086327271472,-0.04754222987339166,0.009529037678991492,0.0035947635426215184,0.006762016780680679,-0.06218440847560954,-0.0252004848322541,-0.07615946870344707,0.012586019759745597,-0.034381954179913236
174,0.0630907045889409,-0.05061396108761656,-0.02402472955621716,0.04607008386773964,-0.025027037297597053,0.0625083749782645,-0.0632858947694125,-0.04657072395156503,0.03391947168835776,0.04663178100887377,-0.014818983163568148,-0.0515687852669746,-0.04394706436812301,-0.13027955414479603,0.07601060762257902,0.06330711063863048,-0.05719902781661774,-0.03149074977760018,-0.061203143966397505,0.022488481448134683,-0.026099690619098847,0.02897447387255371,-0.005655981190892703,-0.03960824299592163,-0.01994090166702112,-0.002472991493199005,-0.06735335284476933,0.012991411547800185,0.03992121041681278,-0.04316528220729612,0.00838449068568493,-0.019136356375329962,-0.07299653521002232,-0.05962719299856369,-0.014028811487402733,-0.012912538701027914,0.008604696826260864,-0.013735417833871826,0.0621317442292362,0.0003851863389508138,-0.04644669732455722,0.010881622191637795,0.03999662663292029,-0.00667372859042194,-0.012444965937117075,0.04751524130437118,-0.02838186835594237,0.03048762397709477,0.02741569520509173,0.03101588389664499,-0.020578463334833836,0.010122548968287166,0.019837864312532844,-0.12437426363231725,-0.10974053113080982,0.015491403211632466,-0.00783263290779909,0.015572048043070911,0.052989279211542076,-0.04857236436786837
175,-0.025089815110610314,0.006740256568815958,0.015285288891627393,-0.03214930892140681,-0.04055750126004135,-0.006174797922299846,0.05151603307685192,-0.09715344985400608,0.06773808338123648,-0.025626659597451015,0.01669372063172235,0.045283841402432155,-0.09863237860349844,0.07762924501923338,-0.0698764831182613,0.016410994348942512,-0.0007615649579920105,-0.08687821435134953,-0.019924319104587588,-0.018147217400422924,0.06418896435352092,0.03887121111749259,-0.11208407791192933,-0.035630587997493204,0.11194360152986393,-0.028142015382480016,0.06491213054910376,-0.0056064870267553,-0.08433291317240073,0.08135693246599505,0.016203414662148453,-0.060394538688511294,0.06418026902218964,-0.06094151561164998,0.039005008412207026,-0.0234260022120045,-0.1681905257734615,0.051770948947582086,-0.10695192367766158,0.0670100879818144,-0.00013364070645473738,0.0655295558406973,-0.11710851174402023,0.0007854341539796908,0.014516460021449755,0.013229658312159696,-0.06707314666712631,0.07099157355027372,-0.06782708272720428,-0.023565757528007734,-0.04575387364466773,-0.008249229854257644,0.054856057270607064,0.06334348392728188,0.0920260033435567,-0.0177549887817676,0.027065496412869636,0.036832746192714504,0.03277184791189262,-0.0777438863555021
176,0.0061677092712067935,-0.008430606825190517,-0.04448656431535515,-0.015529011628594925,0.016604641139436428,0.07419932962854112,-0.018950441035327392,-0.12505213153118117,0.08715401770551347,0.017563311505746894,0.07792194724941424,0.01969504242835993,0.07221499243254104,-0.05558549743686764,-0.10705708847922027,0.009748250966208984,-0.0358746745936567,-0.02834708300496124,0.042161607523221754,0.026296423437995584,-0.06332211705839723,0.02353726510796923,-0.002914370202512118,-0.0009067571256982824,-0.024792278405260233,-0.007420065874117636,-0.06051649494489559,-0.012923098937913356,0.025071890562746574,-0.016000836555002913,-0.04549026890126452,0.14224242642211057,-0.03159103654087256,0.03802351456868952,0.01616052743253224,0.004061811516660572,0.04013102040666579,0.08012181121139016,-0.038642870988915216,0.11731408835966453,0.0056424003318159355,-0.10319008527495147,0.0724077064159083,-0.00939242775030025,-0.047734188228784,-0.07619164320019599,-0.01587701557090612,0.0070526981268644,0.0514246450987987,-0.034145042758724875,0.06826707720716159,-0.04149375495808865,0.025930386697407992,0.1165022862272397,-0.0769547106360747,-0.027131841439553425,-0.02449773710168677,-0.02812524387689779,-0.06918235429088747,0.08447018764725811
177,0.07465058086697252,-0.044281589715190355,-0.0026620804843173586,0.0424856390810659,-0.07966527766742292,0.049082280585351495,0.08313964043995041,-0.055438787001179296,0.055981658477897725,0.06064102435946348,-0.02905112845721692,-0.0539810742639917,0.018091490298172017,-0.01509308431707756,0.009443027010119665,0.022104501709476004,0.011784350620238356,0.06124558026695295,0.012761637711887434,0.02765265867496131,0.010479838807534624,0.003462896770084513,0.030694661920293628,0.04021842654428657,-0.03780405237777503,-0.023471810323841706,0.055473813914156754,0.06649132551887448,0.07455714980227315,0.015425499694176061,0.027759653022051838,0.018310441120330048,0.0027879725400498305,0.010583097940859734,0.02336464659186124,3.793250519648807e-05,-0.03484448814287678,-0.08256814610543403,-0.04225177769375051,0.06665805625758353,-0.06698679675664831,-0.012906426376121466,-0.01891591733429867,-0.013438153567088995,0.028475461581947647,0.013768975435216255,-0.0299502868635988,-0.054622723442236135,0.002557248848690064,0.05258254828825581,0.08389570086762621,-0.0661564976078913,0.031040193049218765,0.015313581878798692,-0.02352713656739358,-0.06565930623447394,-0.01729206355264739,-0.05096933096906532,-0.011881082257345382,-0.0023606161003001183
178,-0.008413665219333769,-0.038978183904817526,0.05605580574503276,-0.029822182373551852,0.028899664288320713,0.017633864502442368,-0.027907608183454842,-0.011986896702353417,-0.053697230201234486,0.028218387295238994,0.14297388348685258,0.06427070735898747,0.019068300950052876,0.04453756114489141,0.09942653917148081,0.16073334233432862,-0.03832378921055946,0.021011645328844163,0.013660826943450655,0.004554267891451279,-0.04076327001117159,-0.08635931529990187,0.027580311597354166,-0.02073364902213379,0.03590737195910901,0.04771571922109186,0.014028423822974699,-0.0021899411085417415,-0.04760992288267081,0.020177534933592377,0.0009888169488214416,0.018789017085556324,0.005834707188623143,0.11708781379473145,0.06740012292753922,-0.030924692485718247,-0.0248833503505833,-0.05292874783826534,0.025553223088830516,0.026125194792891587,0.08301522024002915,-0.007847729737628152,0.07990273817182016,-0.002282433243154698,0.019904220660939567,-0.06653822480755757,0.026814979317301674,0.03268065134731473,0.03957087892092856,0.03316015006392719,-0.06864974228268207,0.05430552869306704,-0.03163625506157235,0.1144587384585765,-0.057387027214742765,0.08362641168981295,0.027079770238245832,-0.07946138089278908,0.03916810810411925,-0.054967794664258274
179,-0.025262470156848543,0.10072688976456053,-0.0018794181124313686,0.044995656966819696,-0.000421576291172931,0.015102213911881029,0.027608791583092603,0.01886937777475594,-0.10915947961078323,0.08768530765451694,0.016864407887346805,0.015895869204420404,0.05489139143504621,0.01909551012316891,-0.03189836098884376,0.019178009690074375,-0.015513474542122907,-0.059077195655926076,-0.019261818517526026,-0.1037768247517847,0.008306339494136379,-0.0028837089182574445,-0.10113063010540733,-0.054102234913179253,-0.01755053744703445,-0.003032418115957873,0.046947452144319425,-0.049694483383351216,-0.09905077400276328,0.04128313674138068,-0.023318424332012123,-0.033134677057860634,-0.07295582279366153,0.04356072426675026,-0.06682594423941812,-0.006058470761631286,-0.058330251111295896,0.0050048477638840174,0.005595383422424131,0.012424675711747173,0.013931425159538604,0.0226890683444975,-0.046667689972173014,-0.05352015348987732,0.04306690809679229,0.00791480112743212,0.021091126426848916,-0.07554606728974533,-0.00584653092037879,-0.1036882366329649,-0.010365008990387224,-0.1007362822060305,0.09043825127957314,0.00973021478226451,0.06962473643967255,0.06456603359284707,-0.006324017039057566,-0.015246783442263288,-0.022177699599119423,-0.03303202294637913
180,0.03471864098064461,0.0437620260155795,-0.011755970474646714,-0.01600278361383599,0.09076496550328479,-0.07688879747888276,0.0011440615731569798,0.022294463945403378,-0.035281856769115036,0.055719066229318624,-0.07272812171996465,0.06376753243008838,-0.016725486674612006,-0.013440380900586272,-0.026549350681836198,0.02881857206041451,0.005524552066305497,0.11255542233331464,0.041556505008969305,-0.0007412004091463823,-0.10136465943955278,0.033253174581495605,-0.05617177983142271,0.06821112732439298,-0.1473572889651705,0.03730215836356493,-0.053226228779162485,-0.011013827236084872,-0.036327016798513766,0.04907248010986824,-0.019048578271928417,-0.035579318688568715,-0.04398092837963445,-0.12698403470926803,0.036038872319535745,0.07013586225471491,-0.04631943913082389,0.009046387248272772,0.01685109426238664,-0.06814287792697217,-0.01617135799244416,-0.06602414569579396,0.01855202112278186,-0.019916775898285687,-0.02583990201584638,-0.00672213434867526,-0.03048346178221823,0.0049709035745586026,0.11459512089062822,-0.021770227174795955,0.004962617699521373,0.06867490238111404,-0.10644641843783999,-0.05478373307565785,-0.040145091817471744,0.02456816400195461,0.050024305796539874,-0.07869682159223076,-0.00889826158133994,0.020533188089992726
181,-0.03883101075318017,0.11471391096647733,-0.07722161063979123,0.017093531951483103,-0.07407586778198681,-0.04138118790924784,-0.005539350980697467,-0.06110180643670291,0.05696384520729798,0.02510605095857349,0.006391978286203657,-0.0003203999631853458,0.025346276948813848,0.004530347457910827,0.016963520308705644,0.03259458220306101,0.0043141008625284675,0.003490925177880033,0.019813461207528797,-0.0033489174112145614,-0.03149552193717743,-0.06647992616669378,-0.011727195215348546,-0.0283138500947468,-0.012752225233855524,-0.036336246649821186,-0.04137020768816026,-0.033192180198572716,0.0149820299487542,-0.07350718430874309,-0.005320590205986363,-0.0025998237489651727,-0.021989348573476866,-0.032844661253178926,0.0075190780865922215,0.030668251881189355,-0.03308913044749201,0.01837473426763848,0.03703970800671713,0.06784986442380983,-0.02091185806678545,0.014992574140100735,0.05070715331823347,0.021947237910072966,-0.027896917554520485,-0.0020526715414483595,0.001169873674441903,-0.07689831188418338,0.04207453690977957,-0.047194410800671334,0.026239270440976764,0.009599617884988601,-0.0065351545861722735,-0.015309257284751713,-0.02864679811995179,0.019103866001505137,-0.031618068683112975,0.00529967437431942,-0.023079956299259997,-0.028201373718014247
182,0.047733388684552076,-0.025651957850440207,0.040507913771389126,-0.016469466833372817,-0.07906516767354346,0.030411508218312684,-0.03331979331959469,0.01571733757236284,0.09395049099730875,-0.10175827990255491,0.027659677960476074,-0.03772331628611717,-0.052345699757299996,-0.025909341143399017,0.08858977957071922,0.03170853883700958,0.0043347441777046155,-0.00024287865864498052,-0.04001477556663783,-0.018561027342265723,0.00042388654573382375,-0.0319577128631838,-0.023711054306400452,0.05458275300630987,-0.028410206701196344,0.04645105519326255,0.11188917613296381,-0.07405988438073974,-0.061354638320159804,-0.10465460719258633,0.030207974936114275,-0.007572498953440559,-0.08010597973696022,0.008100791130302426,-0.08081167677460781,0.04097729154262198,0.05838303283250436,-0.028271861404168173,-0.018585845276985032,-0.004141945946061525,0.05767289092738934,0.05298344709496057,0.053975704119294414,-0.06519605932777342,-0.002987463789763453,0.033947380000217,-0.003473146236177632,-0.010472635489791672,0.05535874854250478,0.052892770360411304,0.022545316820032038,-0.05867961398843295,0.015790512478481896,-0.008454639701843021,0.09810147855990717,0.08415356717291586,0.09744366343095759,0.13923065474497895,0.14357830213745176,-0.040557766688313346
183,0.05726680637754458,0.0601601080012347,-0.024845027666895874,0.015430375885596391,-0.0765642115471012,-0.0051158279272332935,-0.06838551362523826,0.036271528455237886,0.07803659746632027,0.06412496200592041,0.022033329271421247,0.008216637139919835,0.033907515222764445,-0.02540793467027426,-0.056224231416345735,-0.0035551499662467927,0.046898027931498096,0.06338233668550752,-0.05828682056600865,-0.05944188005317001,0.018420833447762314,-0.02858193365704249,0.02234577898620519,-0.04363601505360966,0.006222401524087035,-0.000605331328121833,0.04326563746681112,-0.13771724415865988,-0.045868446967699476,-0.08251776422675418,0.040334623402285066,-0.06502891146288338,-0.018578962120029397,0.05755686645781483,-0.03562073315519529,0.02334455330628515,0.020219961071616756,-0.05758928623030675,-0.05168816026802364,-0.009515740974477983,-0.12601118365090447,0.07471764851304202,-0.06157035785729309,0.04866753167193238,0.01048462455953785,-0.01793873822018095,-0.0035293968602544894,-0.002555304306860191,0.07180303867347991,-0.0783006735122944,-0.00890787441873669,0.004290743708742396,0.050725983882353255,-0.0696595766665734,-0.09714164175008007,-0.01416823661993188,0.055263552155081795,-0.012909385350042702,-0.014648955916460359,-0.08219612874805847
184,0.06699558865101006,-0.05624122478074425,0.029721747448589745,0.05413893780676536,0.04676237403406971,-0.049079028351081376,-0.0671190848600278,0.07930333527125748,-0.003477204812339859,-0.016842843456703126,0.0017336541657406131,-0.05053747671609645,0.02446151544036492,0.044639776467954334,-0.003531620837763036,-0.037882940585833524,0.006870477839302886,-0.03926149463502691,-0.10319191959257809,-0.0292667960612385,0.06633972767783479,0.05873392022055231,-0.0863658195691934,-0.026922875764086848,0.00030780589367414675,-0.09019627305739143,0.037755639330079284,0.002845510919754989,0.022243440489605106,-0.002321527540209959,0.0003973995313102287,0.029910624895801517,-0.08469358210361355,-0.009896977049598207,-0.02202897136527147,0.06499541066719881,0.05252894856614601,-0.07762427511739656,0.02688721301428047,0.04814946817237149,-0.04195677901013607,-0.0013811227057477181,0.0073861702221895715,-0.03157289559561441,0.04931966571980538,-0.05483594221408704,0.0013960578001672704,-0.03588667300259599,0.04086811640042398,-0.059276557527403774,0.004942478222689541,0.05530343981550718,-0.085122303890754,-0.016107117165961873,0.00245987645620827,0.026413462686651935,-0.05235208823687634,-0.03184889524436959,0.08948462697806486,0.08543411669145998
185,0.04240558863795004,0.05778812168008329,-0.01228898123609026,-0.08069136476917829,0.012478445075628633,-0.12214451655501578,0.057203625893345086,-0.03636909106793303,0.0289496880834783,-0.032097515206764335,0.011691069810107564,-0.017242557286897556,0.023962970714168887,-0.023422956851587563,0.04398434159560105,0.008551713053080797,-0.07948424955608155,0.008446771182930753,0.001293692420546212,-0.055626731094216994,-0.025583940050042667,0.0021850061965164387,-0.031312808710158624,-0.02587199718179146,-0.03080277842219679,-0.025615093090254178,-0.09389516502264941,0.055366002308445114,-0.09036229382870417,-0.08086617047946337,0.07195083772207496,-0.07332815650451492,-0.01024135408902594,-0.04826696088678482,-0.002274755333790528,-0.01922578565193557,0.005489046905937152,-0.07251343223489903,0.06730642545426266,-0.06981311213109204,-0.1018006170243262,0.026537535587908098,-0.02576694724838239,0.007090082112839423,-0.03774314965332211,0.013816751356069806,0.08653817084371014,0.013523118930098043,0.012332220006119866,0.021815563538720103,-0.06453093657524837,0.06017357169642187,-0.03876783598067898,0.0938469834816069,-0.011478578694145737,0.04377176925459749,-0.04111630672765952,-0.06755517578495798,0.06871604304408621,-0.017844555414630432
186,0.042064113200226655,0.04740085401699122,0.02413342865009532,0.06850852037450605,0.0033441252559158656,0.07528450829106674,0.0437618700191237,0.07544318566987723,-0.03789278253114185,0.0705586729051641,0.010142650003629728,-0.026849245244668765,0.01156466639554003,-0.01578412212115348,-0.0034681166336200547,0.008776262250301507,0.07646124617021935,0.013121570686114676,-0.018109305314992476,0.10196163904895426,0.03215184954612101,0.029727224106848797,0.0534621694143334,0.08283783089204849,0.07676179765371303,0.008958630547590678,0.045312622788888125,-0.02562980951977649,0.1059669752219927,-0.05997076257899311,-0.036407547825695774,-0.04837933731801805,-0.0063705243184997516,-0.009915988052152316,-0.013789987718872479,-0.10015446040410124,-0.1197509094908274,-0.12845880220964462,0.09030051854998564,0.05772480142333056,-0.032898332339877705,-0.04553619228379481,0.09668683856501657,-0.03894091618909497,0.015523350440312337,0.0705936950408863,0.018779536676217602,0.001140689183897612,-0.15455452477481443,-0.11131072109516182,-0.045495379608586344,-0.0012833781093454111,0.0574063045696198,-0.07342153365866695,0.05118663275103146,-0.04678370555072328,-0.01836963480157749,-0.003494263732292737,0.07112364847765348,0.0027105145003352826
187,0.06585146094628808,-0.06892380051081747,-0.06030033446306676,-0.03589605780721332,0.03104860152831768,-0.028494941618488617,-0.06534556634966232,0.04212216746677953,0.031456905077444385,0.07071815308265487,-0.018661723217205172,-0.06009512794727632,0.013638565083926992,0.004253221701563798,0.032090701084580286,-0.042729464981106705,0.04011165514530062,-0.034079446962140006,0.10050686268759994,-0.05210299806770896,-0.0024679877169283726,-0.039518967112397115,0.013146632892271236,-0.011518612736339228,0.0601257690613105,0.026386089426835336,0.04418947641970777,0.02539416346476863,-0.040567720004763434,0.058273537047832516,-0.003210403278505302,-0.04172889828555404,-0.02510177531831195,-0.001646222164839337,-0.1348748507735831,0.00384924577586685,-0.0056949049880053795,-0.009981545231598247,-0.021320768467047883,0.0013974530168432615,-0.06680767255235816,0.07325422866462909,0.04322409154392847,-0.054461529826292564,-0.01322706709244846,-0.0030661063381641593,-0.09723540134732714,0.013445585718329819,-0.0816364789472959,-0.014692090571667177,-0.01633775535312791,-0.04197154576435873,-0.06123099576019355,-0.0792255118239905,-0.00045810748621507175,-0.00021894751415156205,-0.07386754247425541,0.003297138894208651,0.007380895575499904,0.09022366778522088
188,0.025475975059391396,-0.01465907645522697,-0.023695532367934292,-0.034022263014868985,0.05001553351137666,0.028374061179965094,-0.03878141835896265,0.020501541253762114,0.059846126033174955,0.10284730986049591,-0.11976452720509376,0.03252680436251082,-0.06853499204190826,-0.02961373381664906,-0.008805901571842072,-0.025416505237372822,0.0012643695353898507,-0.04075889004236391,0.05963404859975879,0.14086156641637243,0.0032217065145293653,-0.0249455732635362,-0.0948097463400032,-0.02656748607245301,-0.05649098953602664,0.020326929961448317,-0.01762564292756377,-0.17945881132044605,0.003419141970597837,0.027237538384450397,-0.04334426429155631,0.01670922834833557,0.05877505215389182,0.012781085673587442,0.019160968096704426,-0.02925273095354509,0.08462097228214951,-0.052662444618106104,-0.04039893884197619,0.004775951169454058,0.041335694102435615,0.026564483421307607,0.11889015955894865,-0.02380652159641568,0.018251548611775838,-0.01630058942146496,-0.05753013584038704,-0.013140773624268087,-0.021662497771637573,-0.003777804131384403,0.016571911750868227,-0.007805117677313096,-0.026425193929206524,0.04327850330074376,-0.05997833106600216,0.02039640871471503,-0.0727980542631559,-0.033001695613362886,-0.0582419618190085,0.06320716634790007
189,0.033798227858416505,-0.0902363650985821,0.029574194404718066,-0.09168473642470842,0.03210121260526907,0.05867628429968182,0.011965598723026723,0.06661278308637412,0.059682940120852665,-0.04207850237264262,0.00872648643755277,-0.013935432893072627,0.05742676310533398,-0.014156725259116059,-0.0638725994075259,-0.015512630591550341,-0.023390974975140564,-0.02062330815552221,0.008052193640613317,0.03672421258214912,0.03605095893423031,-0.018347409922553373,-0.029671064122711054,0.01855038086123625,-0.05182401990613101,0.024498830640203438,0.03559025614374352,0.009925165172571497,0.07826966132704127,0.02679046084834077,0.03049855804621679,0.08363631827957257,0.011130436905768912,-0.060120529537347034,-0.011319541647276289,-0.06564510254334177,0.043086012742624843,-0.04397130047805551,-0.04022957743123622,0.03347852283295313,-0.13754035994771321,-0.05739453476783604,0.0027878495350267514,0.008476809651218838,-0.10786149959483234,-0.068061761270045,0.013130936492142165,-0.09541022506345673,0.04810140923611351,0.0025387092035689335,0.10933675946770524,9.580375909511782e-05,-0.008373025680990102,0.10335631803481282,0.010839436454494093,0.038499952086396345,0.0768079704271025,-0.04579478417076942,-0.017031950925047067,0.024940073992294833
190,0.0097739117388488,-0.005196278310551047,-0.10091940787566549,-0.014445086257912012,0.025432400040595226,-0.049901298329376655,-0.1283596059741068,-0.033034500258664445,0.0533653424342832,0.004721417842256959,0.053799232166972424,0.036362843135267636,0.02465354719405485,-0.02372531423764484,0.022395240418877898,0.009724292250350161,-0.04636221386362632,0.07391200204421806,-0.03787835256294298,-0.006369348208410263,-0.056589290827479266,-0.07528722481690775,0.0017788139353867912,0.049274182407687134,-0.0022590645501694762,0.07028391257338511,0.02521315026726814,0.04978920002254726,0.11086313501349555,0.06981260715990636,0.014834496537789423,0.03773233189385,-0.016779580061434422,-0.01466206707106766,0.07831792813512033,0.010849516941666847,0.05322848152754346,0.04025004030559656,0.009672297774648122,-0.005584186074476526,0.023395159590305335,0.08737232680167209,-0.05025498253417144,-0.05678633596763821,-0.01972889603184284,-0.008355972960616704,-0.026486642761124304,-0.04760375710412851,-0.07705015154736276,-0.013820645721123301,-0.06803999689700053,-0.018246525146563653,0.05639183312006576,-0.006219127137639651,0.009648199932730918,-0.029384260760254518,-0.06052122969587666,-0.02616807211907429,0.009166703967837309,-0.08105693283149555
191,0.027940897379142144,0.08676883243618816,0.028730194117006242,0.061807708920604616,-0.07626384237016856,0.02229789758740618,-0.0785409094751152,0.05514988295433549,-0.014132875190749922,-0.02231214303464345,-0.02208181523941734,-0.023323671863709688,0.02642086343326774,-0.06031608738089347,0.011619807532715588,0.02329535586954018,0.07645674468324147,0.0033176206704666673,-0.08537176317898294,0.08755129248206939,-0.014017217653179797,-0.01789513976616184,-0.0006076822062267019,0.047809150065482205,0.012670724906658075,0.09970287014873659,-0.06690580042284038,0.016785653430299658,-0.015052178435388362,0.052090716415113446,-0.04507029820921801,0.004607151268635298,-0.033609052246844164,0.08826601055804877,0.08355428008043876,-0.02000827966024783,-0.042339568911500834,0.019153637400956904,0.005564745695832757,-0.03741432697422375,0.04312495206889157,-0.011353770156778024,-0.02369865941604685,-0.02344342466673293,-0.09723089026065988,-0.055499038440443516,-0.044059954153406786,0.02859059891842282,0.09489199978409214,-0.002560908297328357,0.05006523341092455,0.06170769764814402,-0.06672906363968027,-0.03258891310745885,-0.018591593967351355,-0.0902312192852671,-0.0551203667425623,0.021231541479896855,0.0028758810161285927,0.029537980740033006
192,-0.013881380953190435,0.01253448874978834,-0.036375325863945616,0.05692703494902179,-0.04424279417985527,-0.05665841614025006,0.02278881087041136,0.054830631233833915,-0.08604762303028245,0.12535622647546207,0.09504209772292589,0.025398227038541,-0.05212058312561938,0.02623755896600137,-0.00548820760803288,0.015984046153361967,0.06478660552608602,0.014139692278201664,-0.004900057517131367,0.015013806002277641,-0.012784513922412262,-0.1148586166315217,0.03597243928210969,-0.04718760738454199,0.010060499356534552,-0.009530189313782288,0.039699765314923245,-0.006208089493392817,0.0737462778487742,-0.0009752767696974842,-0.00017472153741946662,0.04487781389009037,0.003278776419860174,0.07222450416232347,0.022766920764662146,0.04192128760836365,0.026256086456717627,0.12167451997226018,0.01248022591671159,0.03773399851423639,-0.17824852306286232,0.004497338075831135,0.032755712117267875,-0.06775446085644614,0.045271953365463184,-0.04884570768262664,0.01055363341224892,0.04840636664954425,-0.07471876201689526,0.009860656983776727,0.01421545688432984,-0.030183529401087237,0.027132195211286268,0.03572603665736034,0.06411919388296244,-0.07059895394270344,-0.03048205947233293,0.036749297701620644,-0.018819816547583305,-0.1099041589235219
